fixNum_f,numSaccs_f,trialNum_f,rawTrialNum_f,rewardedSacc_f,saccPeakVel_f,expectedPeakVel_f,t_fix_f,t_sacc_f,x_targ_f,y_targ_f,x_dist_f,y_dist_f,x_curFix_f,x_oneFixAhead_f,y_curFix_f,y_oneFixAhead_f
1,4,971,2158,0,389.263427734375,397.116729736328,13634383,13634643,-14.8441273404176,-14.8441273404176,8.83248698448524,-3.00582017796618,0.3930584192276,10.5952386856079,0.588412702083588,-1.06825399398804
2,4,971,2158,0,859.2646484375,841.149291992188,13634717,13635602,-14.8441273404176,-14.8441273404176,8.83248698448524,-3.00582017796618,10.7778434753418,-13.4380950927734,-1.13586437702179,8.96507930755615
3,4,971,2158,0,696.261779785156,631.772644042969,13635686,13635937,-14.8441273404176,-14.8441273404176,8.83248698448524,-3.00582017796618,-12.7615995407104,-10.8714284896851,8.90066814422607,-9.76825428009033
4,4,971,2158,0,768.293701171875,436.234619140625,13636057,13636247,-14.8441273404176,-14.8441273404176,8.83248698448524,-3.00582017796618,-11.0737047195435,-0.604761898517609,-9.56913185119629,-4.70158720016479
1,3,972,2160,1,295.670867919922,312.153594970703,13646066,13646277,-8.92497375919189,-3.00582017796618,-2.91333340325953,8.92497375919189,0.67075127363205,-7.00476217269897,0.713104724884033,-2.96825408935547
2,3,972,2160,0,573.23291015625,561.130615234375,13646351,13647171,-8.92497375919189,-3.00582017796618,-2.91333340325953,8.92497375919189,-8.0640754699707,-2.03809523582459,-2.618412733078,12.1984128952026
3,3,972,2160,0,87.7855834960938,102.87003326416,13647258,13647512,-8.92497375919189,-3.00582017796618,-2.91333340325953,8.92497375919189,-2.4903244972229,-3.2380952835083,11.8170537948608,10.0984125137329
1,4,973,2161,0,302.301330566406,321.572692871094,13652844,13653067,-8.92497375919189,-3.00582017796618,8.92497375919189,14.8441273404176,-0.0869743004441261,-7.77142906188965,-0.662872850894928,-2.86825394630432
2,4,973,2161,1,67.8030776977539,73.0647277832031,13653140,13653448,-8.92497375919189,-3.00582017796618,8.92497375919189,14.8441273404176,-8.45217037200928,-8.27142906188965,-2.74390339851379,-2.56825423240662
3,4,973,2161,0,354.469116210938,354.215240478516,13653482,13653983,-8.92497375919189,-3.00582017796618,8.92497375919189,14.8441273404176,-8.18832874298096,0.99523800611496,-2.46419358253479,1.33174598217011
4,4,973,2161,0,82.2383041381836,101.740005493164,13654063,13654616,-8.92497375919189,-3.00582017796618,8.92497375919189,14.8441273404176,0.574622273445129,-1.10476195812225,0.972613632678986,1.5984126329422
1,3,974,2162,1,508.919189453125,517.490600585938,13659634,13659840,-3.00582017796618,14.751640565711,-14.751640565711,-14.751640565711,0.398797959089279,-3.57142853736877,0.018315652385354,14.9317464828491
2,3,974,2162,0,530.560852050781,624.361450195313,13659930,13660667,-3.00582017796618,14.751640565711,-14.751640565711,-14.751640565711,-3.216792345047,-5.60476160049438,14.9611024856567,-3.134920835495
3,3,974,2162,0,175.355346679688,181.750366210938,13660762,13661017,-3.00582017796618,14.751640565711,-14.751640565711,-14.751640565711,-5.6647572517395,-10.304762840271,-2.50459098815918,-1.93492066860199
1,5,975,2163,0,302.87744140625,315.102142333984,13666569,13666756,2.91333340325953,14.751640565711,-14.8441273404176,-14.8441273404176,0.0681434497237206,-7.37142896652222,-0.395705580711365,2.865079164505
2,5,975,2163,0,620.785217285156,594.600769042969,13666824,13667011,2.91333340325953,14.751640565711,-14.8441273404176,-14.8441273404176,-7.43042993545532,4.16190481185913,3.01035618782043,16.4650783538818
3,5,975,2163,1,81.4463653564453,70.6412658691406,13667091,13667266,2.91333340325953,14.751640565711,-14.8441273404176,-14.8441273404176,3.53238105773926,2.06190466880798,15.5075416564941,14.3317451477051
4,5,975,2163,0,707.855285644531,794.260131835938,13667297,13667852,2.91333340325953,14.751640565711,-14.8441273404176,-14.8441273404176,2.99475646018982,-17.3714275360107,15.4083213806152,3.03174614906311
5,5,975,2163,0,580.661010742188,587.955261230469,13667948,13668242,2.91333340325953,14.751640565711,-14.8441273404176,-14.8441273404176,-16.7748222351074,-11.3047609329224,3.66167855262756,-12.6682548522949
1,2,976,2164,1,424.466125488281,412.969604492188,13673222,13673548,8.83248698448524,-3.00582017796618,-8.83248698448524,3.00582017796618,0.1192671880126,10.7285718917847,0.432257205247879,-1.50158739089966
2,2,976,2164,0,62.1699867248535,62.8940124511719,13673617,13674454,8.83248698448524,-3.00582017796618,-8.83248698448524,3.00582017796618,10.5482044219971,10.0619049072266,-1.2425274848938,-2.03492069244385
1,6,977,2165,0,376.840881347656,400.063537597656,13681275,13681513,14.751640565711,8.83248698448524,-8.83248698448524,-8.83248698448524,0.0379549264907837,-5.77142906188965,0.199253022670746,-9.70158767700195
2,6,977,2165,0,788.779541015625,731.539733886719,13681587,13681745,14.751640565711,8.83248698448524,-8.83248698448524,-8.83248698448524,-5.98577308654785,10.3285722732544,-8.91529941558838,7.69841241836548
3,6,977,2165,0,323.376403808594,323.430938720703,13681826,13681985,14.751640565711,8.83248698448524,-8.83248698448524,-8.83248698448524,9.72941112518311,17.7285709381104,7.22985696792603,10.4984130859375
4,6,977,2165,0,994.523315429688,880.988891601563,13682061,13682138,14.751640565711,8.83248698448524,-8.83248698448524,-8.83248698448524,17.576623916626,-6.03809547424316,10.6057691574097,-8.36825466156006
5,6,977,2165,0,572.652038574219,567.906311035156,13682292,13682709,14.751640565711,8.83248698448524,-8.83248698448524,-8.83248698448524,-6.60148000717163,-11.1380949020386,-8.7999906539917,7.09841299057007
6,6,977,2165,0,991.651000976563,887.335754394531,13682789,13682944,14.751640565711,8.83248698448524,-8.83248698448524,-8.83248698448524,-11.4370222091675,17.1952381134033,6.49712371826172,10.2984132766724
1,3,978,2166,0,275.562927246094,285.676452636719,13689236,13689458,20.6707941469367,8.83248698448524,-8.92497375919189,2.91333340325953,-0.171728953719139,-7.17142868041992,-0.319004654884338,2.69841265678406
2,3,978,2166,0,138.908111572266,203.353973388672,13689532,13690336,20.6707941469367,8.83248698448524,-8.92497375919189,2.91333340325953,-9.21094036102295,-14.9047622680664,2.94782948493958,4.96507930755615
3,3,978,2166,0,220.277008056641,231.55451965332,13690419,13690651,20.6707941469367,8.83248698448524,-8.92497375919189,2.91333340325953,-15.0480070114136,-21.0380954742432,4.92815446853638,4.6317458152771
1,4,979,2167,0,340.008850097656,315.074249267578,13696236,13696441,2.91333340325953,8.83248698448524,20.6707941469367,2.91333340325953,-0.174192890524864,3.12857151031494,0.97613650560379,8.4984130859375
2,4,979,2167,1,61.6016006469727,66.0570297241211,13696569,13696701,2.91333340325953,8.83248698448524,20.6707941469367,2.91333340325953,2.97074484825134,3.66190505027771,8.26356410980225,9.06507968902588
3,4,979,2167,0,621.144165039063,600.838684082031,13696737,13697314,2.91333340325953,8.83248698448524,20.6707941469367,2.91333340325953,3.23308157920837,-14.2714281082153,9.66011333465576,4.46507930755615
4,4,979,2167,0,432.230102539063,552.809814453125,13697395,13697786,2.91333340325953,8.83248698448524,20.6707941469367,2.91333340325953,-13.7968492507935,0.361904740333557,4.70924472808838,-2.80158734321594
1,10,980,2170,0,247.976333618164,244.944107055664,13711277,13711536,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,0.196267679333687,-4.97142839431763,-0.113427639007568,4.26507949829102
2,10,980,2170,0,284.831115722656,305.627746582031,13711600,13711869,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,-4.13165092468262,-11.3714284896851,3.84971308708191,6.83174657821655
3,10,980,2170,0,695.565856933594,702.626892089844,13711940,13712357,-20.7632809216433,14.751640565711,20.6707941469367,-8.92497375919189,-11.7621612548828,9.2619047164917,7.12879371643066,6.26507949829102
